run_id,utc_timestamp,condition,persona,model_alias,model_name,stop_reason,tokens_input,tokens_output,elapsed_seconds,temperature,top_p,seed,reasoning_effort,max_tokens,endpoint,deployment,api_version,biography_sha256,n_vignettes_rendered,prompt_system_sha256,prompt_user_sha256,response_sha256,scoreable_tctm
noprompt-gpt54f-20260531T153511,2026-05-31T15:35:11Z,zero_prompt,,gpt54f,gpt-5.4,stop,13450,2540,29.4,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,2fd6ffc995db8b19698ab2d324beb9629a2b7e7530ae2769836e30af1ddf8817,False
noprompt-gpt54mini-20260531T152605,2026-05-31T15:26:05Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,4908,27.04,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ea339b176ffb1742ee1ed6ac17e35b56948aa10c95f49a4d36d50268192495d2,True
noprompt-gpt54mini-20260531T152634,2026-05-31T15:26:34Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,2539,15.58,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,979c995f7a68f8e7fe44a28e4400fcb58ca2988afd89a9fda8ba926062fe83a7,False
noprompt-gpt54mini-20260531T152652,2026-05-31T15:26:52Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,3265,18.35,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,0c879ce7a771e7d34872d01242c06c59149295f2f6e1d4c9cb761db1752c43d6,False
noprompt-gpt54mini-20260531T152712,2026-05-31T15:27:12Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,3813,20.31,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,863e305a1abfe6d14fd45d69a00c102b5773addac255897f3ec66bfd5357d314,False
noprompt-gpt54mini-20260531T152735,2026-05-31T15:27:35Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,3089,17.85,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,b7f100e389b36eeb0789489fc9de2a62d37482e26d9671b02a4307637d455085,False
noprompt-gpt54mini-20260531T152754,2026-05-31T15:27:54Z,zero_prompt,,gpt54mini,gpt-5.4-mini-2026-03-17,stop,13450,3179,20.06,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,86a890aee6e5e722e6359cef54b8b75a2c8523253b659d8fb2b831e449f58453,False
noprompt-gpt55-20260511T194410,2026-05-11T19:44:10Z,zero_prompt,,gpt55,gpt-5.5,,13133,2511,24.27,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f2ca307628dbdaa0185cf033ee35aaf85fd8dce6161b851b6568dd95a47dc089,True
noprompt-gpt55-20260511T194441,2026-05-11T19:44:41Z,zero_prompt,,gpt55,gpt-5.5,,13133,2328,23.88,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d51cfee4e84fbca3399b5fb64c181509a5ee66b9147243ab2eb38e60fdb6ffe1,True
noprompt-gpt55-20260511T194512,2026-05-11T19:45:12Z,zero_prompt,,gpt55,gpt-5.5,,13133,2601,29.17,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,a4f7699aeed90abd3f684eaeef3828e4fbbd8eb7711c9d97ec025ca969739aec,True
noprompt-gpt55-20260511T194548,2026-05-11T19:45:48Z,zero_prompt,,gpt55,gpt-5.5,,13133,2898,28.33,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,77a08305b6f8f303f0c44625526170fcf03ac179ddf3858249565e399ee1f4c1,True
noprompt-gpt55-20260511T194624,2026-05-11T19:46:24Z,zero_prompt,,gpt55,gpt-5.5,,13133,2652,27.36,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,5b72d4fd3ad211fd4cbeb0b8bdfa0b7c01e3062fdf4840c7dd772f2ba2c122bf,True
noprompt-gpt55-20260511T194658,2026-05-11T19:46:58Z,zero_prompt,,gpt55,gpt-5.5,,13133,2901,27.69,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d40a6060838c9259a69345a3cbd0f539c3cb07ce938a896ec40f36c5f2606243,True
noprompt-gpt55-20260531T152816,2026-05-31T15:28:16Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2285,24.75,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,70b055717038f32b60396007457581a9b5579ce56a50817cc62d335c3333420d,False
noprompt-gpt55-20260531T152843,2026-05-31T15:28:43Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2285,26.2,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,70b055717038f32b60396007457581a9b5579ce56a50817cc62d335c3333420d,False
noprompt-gpt55-20260531T152911,2026-05-31T15:29:11Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2418,22.81,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7dded124e13a446951bebfe3253c6c42549feb9bf9fbf3c2211e8b086ed02abc,False
noprompt-gpt55-20260531T152936,2026-05-31T15:29:36Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2243,20.95,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,37f11e6e28a9cea134f0e595409ba17e4e4e8eefd1db2d7299913004cfe0cce2,False
noprompt-gpt55-20260531T152959,2026-05-31T15:29:59Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2243,21.32,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,37f11e6e28a9cea134f0e595409ba17e4e4e8eefd1db2d7299913004cfe0cce2,False
noprompt-gpt55-20260531T153023,2026-05-31T15:30:23Z,zero_prompt,,gpt55,gpt-5.5-2026-04-24,stop,13450,2243,21.76,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,37f11e6e28a9cea134f0e595409ba17e4e4e8eefd1db2d7299913004cfe0cce2,False
noprompt-grok-20260425T122157,2026-04-25T12:21:57Z,zero_prompt,,grok,grok-4-20-reasoning,,11745,1124,28.06,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,74f5cfcd88cce3bbf6e93108112c9ab12d7a8d35729f2ffe495837fbd2f07858,True
noprompt-opus-20260416T100257,2026-04-16T10:02:57Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,32783,1670,31.41,,,,,,,,,,57,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,8684ad96746ae2d327fb22103ac9e3cb85fda2799dd2330bd185cb6a6452aac7,False
noprompt-opus-20260425T121952,2026-04-25T12:19:52Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,15715,1456,18.9,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3ad1962f61acbf3f4d63a9946a3097ac573ed254f2155f1178d5f80cf4ece571,True
noprompt-opus-20260425T122125,2026-04-25T12:21:25Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,15715,1432,19.01,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,4c269f87fad22fdcc1c447e39074a0d18f853d9c2fd3f4dc394df7ee33bd21ed,False
noprompt-opus-20260425T122429,2026-04-25T12:24:29Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,15715,1442,18.63,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,5444c2f0b5b5b5b684b06d5d63ff03df922e4f15aad3bd6a136df5bb74f85f32,False
noprompt-opus-20260425T122625,2026-04-25T12:26:25Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,15715,1489,20.13,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,8b220c456d4558f2846c1b9a29488424b88d7fd4e06c120f2b5562d2c8d590bf,False
noprompt-opus-20260611T001214,2026-06-11T00:12:14Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1305,15.82,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ee01bade444b5f61aa7e9ec0427aae5f04c5078f07cdcb8eb187e3a3e3c69c34,True
noprompt-opus-20260611T001232,2026-06-11T00:12:32Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1361,16.66,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,debcb55125a2e3b1119ec8699cd6a612be5c2aaf076ba1da32e61235d32c26d4,True
noprompt-opus-20260611T001251,2026-06-11T00:12:51Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1362,17.31,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,a8fb0a9dd3b12afc4acb713444197d8ba07b08b494e84ede4a02e54b919d0211,True
noprompt-opus-20260611T001310,2026-06-11T00:13:10Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1368,16.68,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,62a8ff1eff0da9e1688758e4f586e24e33d2f2ce732452f1d1a48f4780fa1200,True
noprompt-opus-20260611T001329,2026-06-11T00:13:29Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1353,15.92,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,e367d317b3960e08e53a6a2214f1857a83571bfe803dca667b87a2ed13f64ea7,True
noprompt-opus-20260611T001347,2026-06-11T00:13:47Z,zero_prompt,,opus,eu.anthropic.claude-opus-4-6-v1,,16091,1325,16.36,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,f0827ee3fe3e5a4c0a3ea5c239b37ab81dbb8c2843b70247f042e0a68e44c26e,True
noprompt-sonnet-20260416T095244,2026-04-16T09:52:44Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,15715,1619,23.39,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ea7ce80cf3df1bb3f789e7ca31d134b3f389090d434656dc0b0e03712d47db4d,False
noprompt-sonnet-20260416T100229,2026-04-16T10:02:29Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,32783,1919,25.46,,,,,,,,,,57,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,7948c1fddd2e0f507632a674ab6017b15a0845b5f71d61f1185600427571311e,False
noprompt-sonnet-20260425T121915,2026-04-25T12:19:15Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,15715,2495,32.97,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,e1f22c5865310ae628119f170f59f9948051f63a40f9fdf5555f23afaae864fd,False
noprompt-sonnet-20260425T122057,2026-04-25T12:20:57Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,15715,1614,23.51,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,202e62cf6bfaf56a5af4fc50e5a180070b39d16d9b2a56325a5d1b31ce1d53de,False
noprompt-sonnet-20260425T122257,2026-04-25T12:22:57Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,15715,4237,87.29,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,6e8979ea4a650cffaa6853e761e8dd0775f5b00804a574621ad07454612a55dc,False
noprompt-sonnet-20260425T122552,2026-04-25T12:25:52Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,15715,2401,29.27,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1a0cc8a254cad5665be2a783a9eb889ac2404312d86e13eb236c0e2476edd318,False
noprompt-sonnet-20260611T000526,2026-06-11T00:05:26Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,5194,109.71,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,bddd41f04b4c56674ba972f014ded133c706cea82a6b90cd388475daaaa0e0d6,False
noprompt-sonnet-20260611T000718,2026-06-11T00:07:18Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,1781,27.0,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,69331f3d15bceea9b3b848451827f12019f0cb1094179922d12d3188e759cf91,False
noprompt-sonnet-20260611T000747,2026-06-11T00:07:47Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,1516,20.45,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,cd64f7997760044220d3168979f4c586b2d20bb903be03ae136d1ad83e07ff02,False
noprompt-sonnet-20260611T000809,2026-06-11T00:08:09Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,1909,29.17,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,b64ef331adb8353a34e5d84d52899fb5c30755fe2fd6b2e139294afa7312abc9,False
noprompt-sonnet-20260611T000840,2026-06-11T00:08:40Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,1413,16.54,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,73724704a29e10f49ceb2a7abf4e0c1dca629ac4b3ecceb390b8b2c4efb10b05,False
noprompt-sonnet-20260611T000859,2026-06-11T00:08:59Z,zero_prompt,,sonnet,eu.anthropic.claude-sonnet-4-6,,16091,3712,70.77,,,,,,,,,,22,d29a0939bcb51176dd565a5e2d33214ce5204806b384bd80a72cb40861cdc7b9,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,843aa4911f9a0ad287f79c89e14bf7c08a1a524dd088d552d59461668d22bb68,False
ola-gemini3f-20260416T023931,2026-04-16T02:39:31Z,persona,ola,gemini3f,gemini-3-flash-preview,stop,16689,1308,26.76,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ae982a5c60dfb0d4d8692aea78d9a9f6c44145d43f935c8ebdf7967cfa971042,True
ola-gemini3f-20260416T032200,2026-04-16T03:22:00Z,persona,ola,gemini3f,gemini-3-flash-preview,stop,16689,1300,17.55,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2a4116ef46bcf2dba3aba30405d2efa6cbf95dd89fadc06d0a8534b9a5c098e0,True
ola-gemini3f-20260610T230904,2026-06-10T23:09:04Z,persona,ola,gemini3f,gemini-3-flash-preview,stop,17017,1314,26.37,,,,,,,,,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,93de82c3dbd342d060a4398c2d1f2b1a6ba4bde16b702a0011735e05e6f63027,True
ola-gemini3f-20260610T234101,2026-06-10T23:41:01Z,persona,ola,gemini3f,gemini-3-flash-preview,stop,17017,1317,21.06,,,,,,,,,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,227b1042c8113e6098ffbd773b7ed7916e9558e31bbe08f100c78fe4f8b52714,True
ola-gpt54f-20260528T055231,2026-05-28T05:52:31Z,persona,ola,gpt54f,gpt-5.4,stop,17036,744,9.84,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d2dde8e465e4bbde1e4303fbdf92d35d7f9448d340a1f76aba60eff120a13ac8,True
ola-gpt54f-20260528T060034,2026-05-28T06:00:34Z,persona,ola,gpt54f,gpt-5.4,stop,17036,1251,14.96,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,0d2331f3e048d61455a2ff501b4e18e19c18d546ec11961af0c03e2279928f2e,True
ola-gpt54f-20260531T135839,2026-05-31T13:58:39Z,persona,ola,gpt54f,gpt-5.4,stop,17353,4459,52.96,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,93ec89a4118acd30d08555ba98966c8f081a2f575d514cc4fec5457156001911,True
ola-gpt54f-20260531T150040,2026-05-31T15:00:40Z,persona,ola,gpt54f,gpt-5.4,stop,17353,5191,60.67,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,83f5238629eab49c13099ae110cf78f23c17c63d85cda2b94f2c91ba06f84722,True
ola-gpt54mini-20260416T002826,2026-04-16T00:28:26Z,persona,ola,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17036,1114,7.87,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,7d7dcfd1a00683698867b142e8eecaf10e8feb65a33ea7102e0a49696e74c0e9,True
ola-gpt54mini-20260416T005023,2026-04-16T00:50:23Z,persona,ola,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17036,760,5.2,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,fc2ffb6f23e94a9a790304aa4a3f094e56af9c248d8d0ff45eed0e1183027123,True
ola-gpt54mini-20260531T131201,2026-05-31T13:12:01Z,persona,ola,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17353,4951,27.24,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,b712ea2fa44bb3db2f098b9e1c274ad6b341c9feeeae99224881ec4ae270846a,True
ola-gpt54mini-20260531T141310,2026-05-31T14:13:10Z,persona,ola,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17353,4588,24.95,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,681355e66d4de8e5625f20b9821e8e8d66073c97400c0f946907e9a2779fdbf8,True
ola-gpt55-20260511T191532,2026-05-11T19:15:32Z,persona,ola,gpt55,gpt-5.5-2026-04-24,stop,17036,2689,38.55,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3471ad50e178c5428a31bf577de2c4953d0b9a013eb65ebb2185c505848b1b74,True
ola-gpt55-20260511T193156,2026-05-11T19:31:56Z,persona,ola,gpt55,gpt-5.5-2026-04-24,stop,17036,2780,35.64,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,cfedcc1d3fa910ac53cf49c072758c3bc9b2dbecf1de5fb387da636139b39d08,True
ola-gpt55-20260531T132608,2026-05-31T13:26:08Z,persona,ola,gpt55,gpt-5.5-2026-04-24,stop,17353,2627,38.43,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,1d56109e8fa701a0280fd4445f6225b5be52e7ab3729233fa2478f9d9e355699,True
ola-gpt55-20260531T142634,2026-05-31T14:26:34Z,persona,ola,gpt55,gpt-5.5-2026-04-24,stop,17353,2470,31.39,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,82f117dd84970da608c0bc997ff5328fb4f040a7cc8986cb487092b3f4495bca,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,c5864c2aa645478f63eed9ae6b7c31ccf71aef86393f43b86993fc477ddca03b,True
ola-gpt55full57-20260511T203016,2026-05-11T20:30:16Z,persona,ola,gpt55full57,gpt-5.5-2026-04-24,stop,31460,3690,40.59,,,,,,,,,,57,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,c76fdba81292d070f415bf6ab63a7372153819b35c6a8c9eb9118556b63f2b96,True
ola-gpt55full57-20260611T010834,2026-06-11T01:08:34Z,persona,ola,gpt55full57,gpt-5.5-2026-04-24,stop,31885,3605,43.0,,,,,,,,,,57,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,04136587e5c25418ce7d1a12095ddf7c8d2d4ef4d13a93fda3eb91e0d6fefc42,True
ola-grok4-20260416T010133,2026-04-16T01:01:33Z,persona,ola,grok4,grok-4.20-beta-0309-reasoning,stop,15177,1251,32.14,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f3dd800ce5c99f1185f858a041dd0c8e64cfa8fb8d21cbbec8dd2ad1c1e5254f,True
